"BIOME" "ECO_NAME" "ECO_ID" "Lon" "Lat"
"6495" 6 "Northeast Siberian taiga" 80605 130.75 67.75
"6496" 6 "East Siberian taiga" 80601 116.75 68.25
"6497" 6 "East Siberian taiga" 80601 117.25 68.75
"6498" 6 "East Siberian taiga" 80601 113.25 70.75
"6499" 4 "Manchurian mixed forests" 80426 134.25 47.25
"6500" 4 "New England-Acadian forests" 50410 -69.25 47.75
"6501" 8 "Selenge-Orkhon forest steppe" 80816 97.25 47.75
"6502" 4 "Western Great Lakes forests" 50416 -93.25 48.75
"6503" 4 "Ussuri broadleaf and mixed forests" 80443 132.25 48.75
"6504" 6 "Central Canadian Shield forests" 50602 -78.25 49.25
"6505" 6 "Trans-Baikal conifer forests" 80609 110.75 49.75
"6506" 8 "Canadian Aspen forests and parklands" 50802 -102.75 50.25
"6507" 4 "Manchurian mixed forests" 80426 124.75 50.25
"6508" 6 "Central Canadian Shield forests" 50602 -89.25 50.75
"6509" 6 "Okhotsk-Manchurian taiga" 80606 132.75 50.75
"6510" 6 "Southern Hudson Bay taiga" 50616 -80.25 51.25
"6511" 8 "Kazakh forest steppe" 80809 86.25 51.25
"6512" 6 "Sakhalin Island taiga" 80607 143.25 51.25
"6513" 6 "Eastern Canadian forests" 50605 -70.75 51.75
"6514" 4 "East European forest steppe" 80419 37.25 51.75
"6515" 6 "Eastern Canadian Shield taiga" 50606 -63.25 52.25
"6516" 4 "East European forest steppe" 80419 43.25 52.25
"6517" 6 "Eastern Canadian Shield taiga" 50606 -57.75 52.75
"6518" 6 "East Siberian taiga" 80601 106.25 52.75
"6519" 8 "Canadian Aspen forests and parklands" 50802 -113.25 53.25
"6520" 6 "East Siberian taiga" 80601 112.75 53.25
"6521" 8 "Canadian Aspen forests and parklands" 50802 -109.75 53.75
"6522" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 120.75 53.75
"6523" 6 "Midwestern Canadian Shield forests" 50609 -97.75 54.25
"6524" 6 "Okhotsk-Manchurian taiga" 80606 136.25 54.25
"6525" 6 "Southern Hudson Bay taiga" 50616 -83.75 54.75
"6526" 4 "Sarmatic mixed forests" 80436 41.75 54.75
"6527" 5 "Central British Columbia Mountain forests" 50509 -123.25 55.25
"6528" 6 "Eastern Canadian Shield taiga" 50606 -62.25 55.25
"6529" 8 "Kazakh forest steppe" 80809 65.75 55.25
"6530" 6 "East Siberian taiga" 80601 122.25 55.25
"6531" 6 "Midwestern Canadian Shield forests" 50609 -100.75 55.75
"6532" 4 "Sarmatic mixed forests" 80436 36.25 55.75
"6533" 8 "South Siberian forest steppe" 80817 92.25 55.75
"6534" 6 "Eastern Canadian Shield taiga" 50606 -65.25 56.25
"6535" 4 "Western Siberian hemiboreal forests" 80444 63.25 56.25
"6536" 6 "East Siberian taiga" 80601 119.25 56.25
"6537" 6 "Midwestern Canadian Shield forests" 50609 -108.25 56.75
"6538" 4 "Sarmatic mixed forests" 80436 31.75 56.75
"6539" 4 "Western Siberian hemiboreal forests" 80444 87.75 56.75
"6540" 6 "Kamchatka-Kurile meadows and sparse forests" 80603 161.25 56.75
"6541" 6 "Eastern Canadian Shield taiga" 50606 -68.25 57.25
"6542" 6 "West Siberian taiga" 80611 60.75 57.25
"6543" 6 "East Siberian taiga" 80601 116.75 57.25
"6544" 6 "Mid-Continental Canadian forests" 50608 -111.75 57.75
"6545" 6 "Scandinavian and Russian taiga" 80608 37.75 57.75
"6546" 6 "East Siberian taiga" 80601 93.75 57.75
"6547" 6 "Alaska Peninsula montane taiga" 50601 -154.25 58.25
"6548" 6 "West Siberian taiga" 80611 68.75 58.25
"6549" 6 "East Siberian taiga" 80601 124.75 58.25
"6550" 6 "Midwestern Canadian Shield forests" 50609 -105.75 58.75
"6551" 6 "Scandinavian and Russian taiga" 80608 43.75 58.75
"6552" 6 "East Siberian taiga" 80601 99.75 58.75
"6553" 4 "Sarmatic mixed forests" 80436 10.75 59.25
"6554" 6 "West Siberian taiga" 80611 72.25 59.25
"6555" 6 "East Siberian taiga" 80601 128.25 59.25
"6556" 6 "Muskwa-Slave Lake forests" 50610 -116.25 59.75
"6557" 6 "Scandinavian and Russian taiga" 80608 39.75 59.75
"6558" 6 "East Siberian taiga" 80601 95.75 59.75
"6559" 6 "Northeast Siberian taiga" 80605 151.75 59.75
"6560" 6 "Northern Canadian Shield taiga" 50612 -104.75 60.25
"6561" 6 "Scandinavian and Russian taiga" 80608 48.25 60.25
"6562" 6 "East Siberian taiga" 80601 104.25 60.25
"6563" 6 "Northern Canadian Shield taiga" 50612 -101.25 60.75
"6564" 6 "Scandinavian and Russian taiga" 80608 49.75 60.75
"6565" 6 "East Siberian taiga" 80601 105.75 60.75
"6566" 6 "Northern Canadian Shield taiga" 50612 -106.75 61.25
"6567" 6 "Scandinavian and Russian taiga" 80608 48.25 61.25
"6568" 6 "East Siberian taiga" 80601 104.25 61.25
"6569" 6 "Northern Canadian Shield taiga" 50612 -111.75 61.75
"6570" 6 "Scandinavian and Russian taiga" 80608 39.75 61.75
"6571" 6 "East Siberian taiga" 80601 95.75 61.75
"6572" 6 "Northeast Siberian taiga" 80605 151.75 61.75
"6573" 6 "Scandinavian and Russian taiga" 80608 15.75 62.25
"6574" 6 "West Siberian taiga" 80611 76.25 62.25
"6575" 6 "East Siberian taiga" 80601 132.25 62.25
"6576" 6 "Northern Canadian Shield taiga" 50612 -96.75 62.75
"6577" 6 "Scandinavian and Russian taiga" 80608 54.25 62.75
"6578" 6 "East Siberian taiga" 80601 110.25 62.75
"6579" 6 "Northwest Territories taiga" 50614 -121.75 63.25
"6580" 6 "Scandinavian and Russian taiga" 80608 27.75 63.25
"6581" 6 "West Siberian taiga" 80611 83.75 63.25
"6582" 6 "Interior Alaska-Yukon lowland taiga" 50607 -144.75 63.75
"6583" 6 "Scandinavian and Russian taiga" 80608 50.25 63.75
"6584" 6 "East Siberian taiga" 80601 106.25 63.75
"6585" 6 "Northwest Territories taiga" 50614 -122.25 64.25
"6586" 6 "West Siberian taiga" 80611 70.25 64.25
"6587" 6 "East Siberian taiga" 80601 126.25 64.25
"6588" 6 "Scandinavian and Russian taiga" 80608 19.25 64.75
"6589" 6 "West Siberian taiga" 80611 80.75 64.75
"6590" 6 "Northeast Siberian taiga" 80605 136.75 64.75
"6591" 6 "Interior Alaska-Yukon lowland taiga" 50607 -157.75 65.25
"6592" 6 "Scandinavian and Russian taiga" 80608 33.75 65.25
"6593" 6 "East Siberian taiga" 80601 95.25 65.25
"6594" 6 "Northeast Siberian taiga" 80605 151.25 65.25
"6595" 6 "Interior Alaska-Yukon lowland taiga" 50607 -148.75 65.75
"6596" 6 "Scandinavian and Russian taiga" 80608 47.75 65.75
"6597" 6 "East Siberian taiga" 80601 103.75 65.75
"6598" 6 "Northeast Siberian taiga" 80605 159.75 65.75
"6599" 6 "Interior Alaska-Yukon lowland taiga" 50607 -136.75 66.25
"6600" 6 "West Siberian taiga" 80611 65.75 66.25
"6601" 6 "East Siberian taiga" 80601 121.75 66.25
"6602" 6 "Scandinavian and Russian taiga" 80608 24.75 66.75
"6603" 6 "West Siberian taiga" 80611 85.75 66.75
"6604" 6 "Northeast Siberian taiga" 80605 141.75 66.75
"6605" 6 "East Siberian taiga" 80601 106.75 67.25
"6606" 6 "Northeast Siberian taiga" 80605 162.75 67.25
"6607" 6 "Northwest Territories taiga" 50614 -129.75 67.75
"6608" 6 "Northeast Siberian taiga" 80605 131.25 67.75
"6609" 6 "East Siberian taiga" 80601 117.25 68.25
"6610" 6 "East Siberian taiga" 80601 117.75 68.75
"6611" 6 "East Siberian taiga" 80601 113.75 70.75
"6612" 4 "Manchurian mixed forests" 80426 134.75 47.25
"6613" 6 "Eastern Canadian forests" 50605 -68.75 47.75
"6614" 4 "Western Great Lakes forests" 50416 -92.75 48.75
"6615" 4 "Ussuri broadleaf and mixed forests" 80443 132.75 48.75
"6616" 6 "Central Canadian Shield forests" 50602 -77.75 49.25
"6617" 6 "Eastern Canadian forests" 50605 -56.25 49.75
"6618" 6 "Trans-Baikal conifer forests" 80609 111.25 49.75
"6619" 8 "Canadian Aspen forests and parklands" 50802 -102.25 50.25
"6620" 4 "Manchurian mixed forests" 80426 125.25 50.25
"6621" 6 "Central Canadian Shield forests" 50602 -88.75 50.75
"6622" 6 "Okhotsk-Manchurian taiga" 80606 133.25 50.75
"6623" 8 "Kazakh forest steppe" 80809 86.75 51.25
"6624" 6 "Eastern Canadian forests" 50605 -70.25 51.75
"6625" 4 "East European forest steppe" 80419 37.75 51.75
"6626" 6 "Eastern Canadian Shield taiga" 50606 -62.75 52.25
"6627" 4 "East European forest steppe" 80419 43.75 52.25
"6628" 6 "Eastern Canadian forests" 50605 -57.25 52.75
"6629" 6 "Trans-Baikal conifer forests" 80609 107.75 52.75
"6630" 8 "Canadian Aspen forests and parklands" 50802 -112.75 53.25
"6631" 4 "East European forest steppe" 80419 56.25 53.25
"6632" 6 "East Siberian taiga" 80601 113.25 53.25
"6633" 6 "Mid-Continental Canadian forests" 50608 -109.25 53.75
"6634" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 121.25 53.75
"6635" 6 "Midwestern Canadian Shield forests" 50609 -97.25 54.25
"6636" 8 "Kazakh forest steppe" 80809 79.75 54.25
"6637" 6 "Okhotsk-Manchurian taiga" 80606 136.75 54.25
"6638" 6 "Southern Hudson Bay taiga" 50616 -83.25 54.75
"6639" 4 "Sarmatic mixed forests" 80436 42.25 54.75
"6640" 5 "Central British Columbia Mountain forests" 50509 -122.75 55.25
"6641" 6 "Eastern Canadian Shield taiga" 50606 -61.75 55.25
"6642" 8 "Kazakh forest steppe" 80809 66.25 55.25
"6643" 6 "East Siberian taiga" 80601 122.75 55.25
"6644" 6 "Midwestern Canadian Shield forests" 50609 -100.25 55.75
"6645" 4 "Sarmatic mixed forests" 80436 36.75 55.75
"6646" 6 "East Siberian taiga" 80601 92.75 55.75
"6647" 6 "Eastern Canadian Shield taiga" 50606 -64.75 56.25
"6648" 4 "Western Siberian hemiboreal forests" 80444 63.75 56.25
"6649" 6 "Midwestern Canadian Shield forests" 50609 -107.75 56.75
"6650" 4 "Sarmatic mixed forests" 80436 32.25 56.75
"6651" 4 "Western Siberian hemiboreal forests" 80444 88.25 56.75
"6652" 6 "Eastern Canadian Shield taiga" 50606 -67.75 57.25
"6653" 6 "West Siberian taiga" 80611 61.25 57.25
"6654" 6 "East Siberian taiga" 80601 117.25 57.25
"6655" 6 "Mid-Continental Canadian forests" 50608 -111.25 57.75
"6656" 6 "Scandinavian and Russian taiga" 80608 38.25 57.75
"6657" 6 "East Siberian taiga" 80601 94.25 57.75
"6658" 6 "West Siberian taiga" 80611 69.25 58.25
"6659" 6 "East Siberian taiga" 80601 125.25 58.25
"6660" 6 "Midwestern Canadian Shield forests" 50609 -105.25 58.75
"6661" 6 "Scandinavian and Russian taiga" 80608 44.25 58.75
"6662" 6 "East Siberian taiga" 80601 100.25 58.75
"6663" 4 "Sarmatic mixed forests" 80436 11.25 59.25
"6664" 6 "West Siberian taiga" 80611 72.75 59.25
"6665" 6 "East Siberian taiga" 80601 128.75 59.25
"6666" 6 "Muskwa-Slave Lake forests" 50610 -115.75 59.75
"6667" 6 "Scandinavian and Russian taiga" 80608 40.25 59.75
"6668" 6 "East Siberian taiga" 80601 96.25 59.75
"6669" 6 "Northeast Siberian taiga" 80605 152.25 59.75
"6670" 6 "Northern Canadian Shield taiga" 50612 -104.25 60.25
"6671" 6 "Scandinavian and Russian taiga" 80608 48.75 60.25
"6672" 6 "East Siberian taiga" 80601 104.75 60.25
"6673" 6 "Northern Canadian Shield taiga" 50612 -100.75 60.75
"6674" 6 "Scandinavian and Russian taiga" 80608 50.25 60.75
"6675" 6 "East Siberian taiga" 80601 106.25 60.75
"6676" 6 "Northern Canadian Shield taiga" 50612 -106.25 61.25
"6677" 6 "Scandinavian and Russian taiga" 80608 48.75 61.25
"6678" 6 "East Siberian taiga" 80601 104.75 61.25
"6679" 6 "Northern Canadian Shield taiga" 50612 -111.25 61.75
"6680" 6 "Scandinavian and Russian taiga" 80608 40.25 61.75
"6681" 6 "East Siberian taiga" 80601 96.25 61.75
"6682" 6 "Northeast Siberian taiga" 80605 152.25 61.75
"6683" 6 "Scandinavian and Russian taiga" 80608 16.25 62.25
"6684" 6 "West Siberian taiga" 80611 76.75 62.25
"6685" 6 "East Siberian taiga" 80601 132.75 62.25
"6686" 6 "Scandinavian and Russian taiga" 80608 54.75 62.75
"6687" 6 "East Siberian taiga" 80601 110.75 62.75
"6688" 6 "Northwest Territories taiga" 50614 -121.25 63.25
"6689" 6 "Scandinavian and Russian taiga" 80608 28.25 63.25
"6690" 6 "West Siberian taiga" 80611 84.25 63.25
"6691" 6 "Northeast Siberian taiga" 80605 140.25 63.25
"6692" 6 "Interior Alaska-Yukon lowland taiga" 50607 -144.25 63.75
"6693" 6 "Scandinavian and Russian taiga" 80608 50.75 63.75
"6694" 6 "East Siberian taiga" 80601 106.75 63.75
"6695" 6 "Northwest Territories taiga" 50614 -121.75 64.25
"6696" 6 "Scandinavian and Russian taiga" 80608 10.75 64.25
"6697" 6 "West Siberian taiga" 80611 70.75 64.25
"6698" 6 "East Siberian taiga" 80601 126.75 64.25
"6699" 6 "Scandinavian and Russian taiga" 80608 19.75 64.75
"6700" 6 "West Siberian taiga" 80611 81.25 64.75
"6701" 6 "Interior Alaska-Yukon lowland taiga" 50607 -157.25 65.25
"6702" 6 "Scandinavian and Russian taiga" 80608 34.25 65.25
"6703" 6 "East Siberian taiga" 80601 95.75 65.25
"6704" 6 "Northeast Siberian taiga" 80605 151.75 65.25
"6705" 6 "Interior Alaska-Yukon lowland taiga" 50607 -148.25 65.75
"6706" 6 "Scandinavian and Russian taiga" 80608 48.25 65.75
"6707" 6 "East Siberian taiga" 80601 104.25 65.75
"6708" 6 "Northeast Siberian taiga" 80605 160.25 65.75
"6709" 6 "Interior Alaska-Yukon lowland taiga" 50607 -136.25 66.25
"6710" 6 "West Siberian taiga" 80611 66.25 66.25
"6711" 6 "East Siberian taiga" 80601 122.25 66.25
"6712" 6 "Scandinavian and Russian taiga" 80608 25.25 66.75
"6713" 6 "West Siberian taiga" 80611 86.25 66.75
"6714" 6 "Northeast Siberian taiga" 80605 142.25 66.75
"6715" 6 "East Siberian taiga" 80601 107.25 67.25
"6716" 6 "Northeast Siberian taiga" 80605 163.25 67.25
"6717" 6 "Northwest Territories taiga" 50614 -129.25 67.75
"6718" 6 "Northeast Siberian taiga" 80605 131.75 67.75
"6719" 6 "East Siberian taiga" 80601 117.75 68.25
"6720" 6 "East Siberian taiga" 80601 118.25 68.75
"6721" 6 "Northeast Siberian taiga" 80605 127.75 69.25
"6722" 6 "East Siberian taiga" 80601 114.25 70.75
"6723" 4 "Ussuri broadleaf and mixed forests" 80443 135.25 47.25
"6724" 6 "Eastern Canadian forests" 50605 -68.25 47.75
"6725" 4 "Western Great Lakes forests" 50416 -92.25 48.75
"6726" 4 "Ussuri broadleaf and mixed forests" 80443 133.25 48.75
"6727" 6 "Central Canadian Shield forests" 50602 -77.25 49.25
"6728" 6 "Trans-Baikal conifer forests" 80609 111.75 49.75
"6729" 8 "Canadian Aspen forests and parklands" 50802 -101.75 50.25
"6730" 4 "Manchurian mixed forests" 80426 125.75 50.25
"6731" 6 "Central Canadian Shield forests" 50602 -88.25 50.75
"6732" 6 "Okhotsk-Manchurian taiga" 80606 133.75 50.75
"6733" 6 "Southern Hudson Bay taiga" 50616 -79.25 51.25
"6734" 4 "East European forest steppe" 80419 31.25 51.25
"6735" 6 "Eastern Canadian forests" 50605 -69.75 51.75
"6736" 4 "East European forest steppe" 80419 38.25 51.75
"6737" 6 "Eastern Canadian Shield taiga" 50606 -62.25 52.25
"6738" 4 "East European forest steppe" 80419 44.25 52.25
"6739" 6 "Eastern Canadian forests" 50605 -56.75 52.75
"6740" 6 "Trans-Baikal conifer forests" 80609 108.25 52.75
"6741" 8 "Canadian Aspen forests and parklands" 50802 -112.25 53.25
"6742" 4 "East European forest steppe" 80419 56.75 53.25
"6743" 6 "East Siberian taiga" 80601 113.75 53.25
"6744" 6 "Mid-Continental Canadian forests" 50608 -108.75 53.75
"6745" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 121.75 53.75
"6746" 6 "Midwestern Canadian Shield forests" 50609 -96.75 54.25
"6747" 8 "Kazakh forest steppe" 80809 80.25 54.25
"6748" 6 "Southern Hudson Bay taiga" 50616 -82.75 54.75
"6749" 4 "East European forest steppe" 80419 42.75 54.75
"6750" 6 "East Siberian taiga" 80601 98.75 54.75
"6751" 5 "Central British Columbia Mountain forests" 50509 -122.25 55.25
"6752" 6 "Eastern Canadian Shield taiga" 50606 -61.25 55.25
"6753" 8 "Kazakh forest steppe" 80809 66.75 55.25
"6754" 6 "East Siberian taiga" 80601 123.25 55.25
"6755" 6 "Midwestern Canadian Shield forests" 50609 -99.75 55.75
"6756" 4 "Sarmatic mixed forests" 80436 37.25 55.75
"6757" 6 "East Siberian taiga" 80601 93.25 55.75
"6758" 6 "Eastern Canadian Shield taiga" 50606 -64.25 56.25
"6759" 4 "Western Siberian hemiboreal forests" 80444 64.25 56.25
"6760" 6 "Midwestern Canadian Shield forests" 50609 -107.25 56.75
"6761" 4 "Sarmatic mixed forests" 80436 32.75 56.75
"6762" 4 "Western Siberian hemiboreal forests" 80444 88.75 56.75
"6763" 6 "Eastern Canadian Shield taiga" 50606 -67.25 57.25
"6764" 6 "West Siberian taiga" 80611 61.75 57.25
"6765" 6 "Mid-Continental Canadian forests" 50608 -110.75 57.75
"6766" 6 "Scandinavian and Russian taiga" 80608 38.75 57.75
"6767" 6 "East Siberian taiga" 80601 94.75 57.75
"6768" 6 "West Siberian taiga" 80611 69.75 58.25
"6769" 6 "Midwestern Canadian Shield forests" 50609 -104.75 58.75
"6770" 6 "Scandinavian and Russian taiga" 80608 44.75 58.75
"6771" 6 "East Siberian taiga" 80601 100.75 58.75
"6772" 4 "Sarmatic mixed forests" 80436 11.75 59.25
"6773" 6 "West Siberian taiga" 80611 73.25 59.25
"6774" 6 "East Siberian taiga" 80601 129.25 59.25
"6775" 6 "Muskwa-Slave Lake forests" 50610 -115.25 59.75
"6776" 6 "Scandinavian and Russian taiga" 80608 40.75 59.75
"6777" 6 "East Siberian taiga" 80601 96.75 59.75
"6778" 6 "Northeast Siberian taiga" 80605 152.75 59.75
"6779" 6 "Northern Canadian Shield taiga" 50612 -103.75 60.25
"6780" 6 "Scandinavian and Russian taiga" 80608 49.25 60.25
"6781" 6 "East Siberian taiga" 80601 105.25 60.25
"6782" 6 "Northern Canadian Shield taiga" 50612 -100.25 60.75
"6783" 6 "Scandinavian and Russian taiga" 80608 50.75 60.75
"6784" 6 "East Siberian taiga" 80601 106.75 60.75
"6785" 6 "Northern Canadian Shield taiga" 50612 -105.75 61.25
"6786" 6 "Scandinavian and Russian taiga" 80608 49.25 61.25
"6787" 6 "East Siberian taiga" 80601 105.25 61.25
"6788" 6 "Northern Canadian Shield taiga" 50612 -110.75 61.75
"6789" 6 "Scandinavian and Russian taiga" 80608 40.75 61.75
"6790" 6 "East Siberian taiga" 80601 96.75 61.75
"6791" 6 "Scandinavian and Russian taiga" 80608 16.75 62.25
"6792" 6 "West Siberian taiga" 80611 77.25 62.25
"6793" 6 "East Siberian taiga" 80601 133.25 62.25
"6794" 6 "Scandinavian and Russian taiga" 80608 55.25 62.75
"6795" 6 "East Siberian taiga" 80601 111.25 62.75
"6796" 6 "Northwest Territories taiga" 50614 -120.75 63.25
"6797" 6 "Scandinavian and Russian taiga" 80608 28.75 63.25
"6798" 6 "West Siberian taiga" 80611 84.75 63.25
"6799" 6 "Scandinavian and Russian taiga" 80608 51.25 63.75
"6800" 6 "East Siberian taiga" 80601 107.25 63.75
"6801" 6 "Northwest Territories taiga" 50614 -121.25 64.25
"6802" 6 "Scandinavian and Russian taiga" 80608 11.25 64.25
"6803" 6 "West Siberian taiga" 80611 71.25 64.25
"6804" 6 "East Siberian taiga" 80601 127.25 64.25
"6805" 6 "Scandinavian and Russian taiga" 80608 20.25 64.75
"6806" 6 "West Siberian taiga" 80611 81.75 64.75
"6807" 6 "Interior Alaska-Yukon lowland taiga" 50607 -156.75 65.25
"6808" 6 "Scandinavian and Russian taiga" 80608 40.25 65.25
"6809" 6 "Northeast Siberian taiga" 80605 152.25 65.25
"6810" 6 "Scandinavian and Russian taiga" 80608 48.75 65.75
"6811" 6 "East Siberian taiga" 80601 104.75 65.75
"6812" 6 "Northeast Siberian taiga" 80605 160.75 65.75
"6813" 6 "West Siberian taiga" 80611 66.75 66.25
"6814" 6 "East Siberian taiga" 80601 122.75 66.25
"6815" 6 "Scandinavian and Russian taiga" 80608 25.75 66.75
"6816" 6 "East Siberian taiga" 80601 86.75 66.75
"6817" 6 "Northeast Siberian taiga" 80605 142.75 66.75
"6818" 6 "East Siberian taiga" 80601 107.75 67.25
"6819" 6 "Northeast Siberian taiga" 80605 163.75 67.25
"6820" 6 "Northwest Territories taiga" 50614 -128.75 67.75
"6821" 6 "Northeast Siberian taiga" 80605 132.25 67.75
"6822" 6 "East Siberian taiga" 80601 118.25 68.25
"6823" 6 "East Siberian taiga" 80601 118.75 68.75
"6824" 6 "East Siberian taiga" 80601 114.75 70.75
"6825" 4 "Ussuri broadleaf and mixed forests" 80443 135.75 47.25
"6826" 6 "Eastern Canadian forests" 50605 -67.75 47.75
"6827" 4 "Western Great Lakes forests" 50416 -91.75 48.75
"6828" 4 "Ussuri broadleaf and mixed forests" 80443 133.75 48.75
"6829" 6 "Central Canadian Shield forests" 50602 -76.75 49.25
"6830" 8 "Daurian forest steppe" 80804 112.25 49.75
"6831" 8 "Canadian Aspen forests and parklands" 50802 -101.25 50.25
"6832" 4 "Manchurian mixed forests" 80426 126.25 50.25
"6833" 6 "Central Canadian Shield forests" 50602 -87.75 50.75
"6834" 6 "Okhotsk-Manchurian taiga" 80606 134.25 50.75
"6835" 6 "Southern Hudson Bay taiga" 50616 -78.75 51.25
"6836" 4 "East European forest steppe" 80419 31.75 51.25
"6837" 6 "Eastern Canadian forests" 50605 -69.25 51.75
"6838" 4 "East European forest steppe" 80419 38.75 51.75
"6839" 6 "Eastern Canadian Shield taiga" 50606 -61.75 52.25
"6840" 4 "East European forest steppe" 80419 44.75 52.25
"6841" 6 "Eastern Canadian forests" 50605 -56.25 52.75
"6842" 6 "Trans-Baikal conifer forests" 80609 108.75 52.75
"6843" 8 "Canadian Aspen forests and parklands" 50802 -111.75 53.25
"6844" 4 "East European forest steppe" 80419 57.25 53.25
"6845" 6 "East Siberian taiga" 80601 114.25 53.25
"6846" 6 "Mid-Continental Canadian forests" 50608 -108.25 53.75
"6847" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 122.25 53.75
"6848" 6 "Midwestern Canadian Shield forests" 50609 -96.25 54.25
"6849" 8 "Kazakh forest steppe" 80809 80.75 54.25
"6850" 6 "Okhotsk-Manchurian taiga" 80606 139.75 54.25
"6851" 6 "Southern Hudson Bay taiga" 50616 -82.25 54.75
"6852" 4 "East European forest steppe" 80419 43.25 54.75
"6853" 6 "East Siberian taiga" 80601 99.25 54.75
"6854" 5 "Central British Columbia Mountain forests" 50509 -121.75 55.25
"6855" 6 "Eastern Canadian Shield taiga" 50606 -60.75 55.25
"6856" 8 "Kazakh forest steppe" 80809 67.25 55.25
"6857" 6 "East Siberian taiga" 80601 123.75 55.25
"6858" 6 "Midwestern Canadian Shield forests" 50609 -99.25 55.75
